"","V1","V2"
"8566",1,0.45
"8567",1,1.05
"8568",1,0.45
"8569",1,0.7
"8570",1,0.7
"8571",1,1.65
"8572",1,1.25
"8573",1,1.2
"8574",1,1.05
"8575",1,1.7
"8576",1,0.9
"8577",1,0.6
"8578",1,1.95
"8579",1,0.5
"8580",1,1.4
"8581",1,1.25
"8582",1,1.55
"8583",1,1.05
"8584",1,1.55
"8585",1,1.35
"8586",1,1.4
"8587",1,0.4
"8588",1,1.1
"8589",1,1.35
"8590",1,1.55
"8591",1,0.5
"8592",1,1.2
"8593",1,0.55
"8594",1,0.4
"8595",1,0.6
"8596",1,0.7
"8597",1,1
"8598",1,1.75
"8599",1,0.5
"8600",1,0.55
"8601",1,0.35
"8602",1,1.45
"8603",1,0.1
"8604",1,1.2
"8605",1,0.5
"8606",1,0.8
"8607",1,0.15
"8608",1,1.85
"8609",1,2
"8610",1,0.45
"8611",1,0.9
"8612",1,1.95
"8613",1,0.55
"8614",1,1.45
"8615",1,1.2
"8616",1,1.55
"8617",1,0.45
"8618",1,0.8
"8619",1,1.5
"8620",1,1.4
"8621",1,0.55
"8622",1,1.4
"8623",1,1.75
"8624",1,1.45
"8625",1,1.85
"8626",1,0.3
"8627",1,0.05
"8628",1,1.1
"8629",1,0.2
"8630",1,1.3
"8631",1,0.6
"8632",1,1.6
"8633",1,0.95
"8634",1,0.45
"8635",1,1.45
"8636",1,0.95
"8637",1,1.5
"8638",1,0.35
"8639",1,1.05
"8640",1,1.65
"8641",1,1.2
"8642",1,1.2
"8643",1,1
"8644",1,0.65
"8645",1,1.25
"8646",1,0.55
"8647",1,0.85
"8648",1,1.4
"8649",1,0.55
"8650",1,0.3
"8651",1,0.75
"8652",1,1.5
"8653",1,0.8
"8654",1,1.45
"8655",1,1.25
"8656",1,0.4
"8657",1,1.65
"8658",1,2
"8659",1,0.6
"8660",1,1.25
"8661",1,0.75
"8662",1,0.3
"8663",1,0.6
"8664",1,1.4
"8665",1,1.6
"8666",1,1.95
"8667",1,0.95
"8668",1,1.65
"8669",1,1.95
"8670",1,0.95
"8671",1,0.15
"8672",1,1.7
"8673",1,1.1
"8674",1,0.8
"8675",1,0.5
"8676",1,1.2
"8677",1,1.95
"8678",1,0.2
"8679",1,0.85
"8680",1,0.85
"8681",1,1.3
"8682",1,1.3
"8683",1,1.05
"8684",1,1.35
"8685",1,1.9
"8686",1,1.65
"8687",1,0.5
"8688",1,1.2
"8689",1,2
"8690",1,1.25
"8691",1,0.65
"8692",1,1.95
"8693",1,1.4
"8694",1,0.9
"8695",1,1.2
"8696",1,1.1
"8697",1,1.1
"8698",1,1.2
"8699",1,0.95
"8700",1,0.75
"8701",1,1.6
"8702",1,0.45
"8703",1,1.8
"8704",1,0.25
"8705",1,1.4
"8706",1,1.75
"8707",1,1.15
"8708",1,0.05
"8709",1,1.7
"8710",1,1
"8711",1,0.55
"8712",1,0.55
"8713",1,0.4
"8714",1,0.2
"8715",1,0.4
"8716",1,1.3
"8717",1,0.7
"8718",1,0.5
"8719",1,1.2
"8720",1,1.75
"8721",1,0.95
"8722",1,1.45
"8723",1,0.55
"8724",1,0.9
"8725",1,1.4
"8726",1,1.85
"8727",1,0.95
"8728",1,0.9
"8729",1,1.75
"8730",1,1.9
"8731",1,1.5
"8732",1,1.35
"8733",1,1.35
"8734",1,0.05
"8735",1,1.55
"8736",1,0.2
"8737",1,1.6
"8738",1,0.65
"8739",1,1.9
"8740",1,0.3
"8741",1,1.9
"8742",1,0.65
"8743",1,1.35
"8744",1,2
"8745",1,1.15
"8746",1,1.4
"8747",1,1
"8748",1,1.5
"8749",1,0.5
"8750",1,0.25
"8751",1,1.95
"8752",1,0.1
"8753",1,1.05
"8754",1,1.65
"8755",1,1.35
"8756",1,2
"8757",1,0.1
"8758",1,1.15
"8759",1,1.8
"8760",1,1.35
"8761",1,0.8
"8762",1,0.05
"8763",1,0.6
"8764",1,1.25
"8765",1,1.75
"8766",1,2
"8767",1,0.15
"8768",1,0.75
"8769",1,0.45
"8770",1,1.8
"8771",1,0.5
"8772",1,0.6
"8773",1,0.35
"8774",1,1.6
"8775",1,1.75
"8776",1,1.05
"8777",1,1.15
"8778",1,0.6
"8779",1,2
"8780",1,1.65
"8781",1,1.85
"8782",1,0.55
"8783",1,1.45
"8784",1,1.8
"8785",1,0.55
"8786",1,0.2
"8787",1,0.6
"8788",1,1.4
"8789",1,0.25
"8790",1,1.3
"8791",1,1.15
"8792",1,0.45
"8793",1,0.3
"8794",1,0.75
"8795",1,1.15
"8796",1,0.05
"8797",1,1.4
"8798",1,1.55
"8799",1,0.35
"8800",1,0.25
"8801",1,0.55
"8802",1,1.25
"8803",1,1.8
"8804",1,1.75
"8805",1,1.5
"8806",1,1.7
"8807",1,1.4
"8808",1,0.7
"8809",1,0.55
"8810",1,0.55
"8811",1,0.55
"8812",1,0.2
"8813",1,0.55
"8814",1,1.55
"8815",1,0.55
"8816",1,0.75
"8817",1,1.95
"8818",1,0.95
"8819",1,0.7
"8820",1,0.85
"8821",1,1.35
"8822",1,1.4
"8823",1,1.9
"8824",1,0.9
"8825",1,1.8
"8826",1,1.25
"8827",1,1.95
"8828",1,1.45
"8829",1,0.8
"8830",1,0.55
"8831",1,1.15
"8832",1,1.8
"8833",1,1.8
"8834",1,1.9
"8835",1,1.7
"8836",1,1.55
"8837",1,1.05
"8838",1,0.8
"8839",1,0.35
"8840",1,1.6
"8841",1,0.7
"8842",1,0.4
"8843",1,0.3
"8844",1,1.1
"8845",1,0.4
"8846",1,1.9
"8847",1,0.8
"8848",1,1.75
"8849",1,1
"8850",1,1.15
"8851",1,0.05
"8852",1,0.9
"8853",1,0.5
"8854",1,0.15
"8855",1,1.7
"8856",1,1.5
"8857",1,0.05
"8858",1,1.1
"8859",1,0.65
"8860",1,1.1
"8861",1,1.65
"8862",1,1.4
"8863",1,1.5
"8864",1,1.6
"8865",1,0.95
"8866",1,0.7
"8867",1,1.25
"8868",1,0.75
"8869",1,1.15
"8870",1,1.3
"8871",1,0.95
"8872",1,0.85
"8873",1,0.25
"8874",1,1.35
"8875",1,0.3
"8876",1,1.8
"8877",1,0.2
"8878",1,1
"8879",1,1.35
"8880",1,0.1
"8881",1,0.65
"8882",1,0.2
"8883",1,1.5
"8884",1,1.7
"8885",1,1.9
"8886",1,0.9
"8887",1,0.7
"8888",1,1.9
"8889",1,0.45
"8890",1,1.9
"8891",1,1.2
"8892",1,1.3
"8893",1,1.8
"8894",1,1.95
"8895",1,0.85
"8896",1,1.75
"8897",1,0.55
"8898",1,0.45
"8899",1,0.3
"8900",1,0.15
"8901",1,0.25
"8902",1,1.4
"8903",1,0.75
"8904",1,0.5
"8905",1,1.3
"8906",1,1.4
"8907",1,1.6
"8908",1,1.85
"8909",1,0.05
"8910",1,0.05
"8911",1,0.5
"8912",1,0.95
"8913",1,1.05
"8914",1,0.6
"8915",1,0.55
"8916",1,1.95
"8917",1,1.05
"8918",1,1.75
"8919",1,1.9
"8920",1,0.15
"8921",1,0.15
"8922",1,0.9
"8923",1,1.7
"8924",1,1.3
"8925",1,1.75
"8926",1,1.65
"8927",1,1.7
"8928",1,0.45
"8929",1,0.9
"8930",1,1.35
"8931",1,1.1
"8932",1,1.15
"8933",1,1.3
"8934",1,0.25
"8935",1,0.2
"8936",1,1.3
"8937",1,1.75
"8938",1,0.05
"8939",1,1.4
"8940",1,0.7
"8941",1,1.15
"8942",1,0.4
"8943",1,0.1
"8944",1,1.15
"8945",1,0.65
"8946",1,1.45
"8947",1,0.55
"8948",1,0.05
"8949",1,0.5
"8950",1,1.35
"8951",1,1.6
"8952",1,1.3
"8953",1,1.7
"8954",1,1.8
"8955",1,1.2
"8956",1,0.25
"8957",1,1.35
"8958",1,1.1
"8959",1,1.85
"8960",1,0.1
"8961",1,0.4
"8962",1,0.15
"8963",1,1.95
"8964",1,1.6
"8965",1,0.35
"8966",1,0.55
"8967",1,1.3
"8968",1,1.55
"8969",1,0.85
"8970",1,1.5
"8971",1,0.2
"8972",1,0.8
"8973",1,0.2
"8974",1,1.1
"8975",1,1.65
"8976",1,0.7
"8977",1,1.5
"8978",1,0.15
"8979",1,2
"8980",1,1.9
"8981",1,0.85
"8982",1,0.55
"8983",1,0.75
"8984",1,0.2
"8985",1,1.55
"8986",1,0.75
"8987",1,1.8
"8988",1,1
"8989",1,0.7
"8990",1,1.45
"8991",1,1.7
"8992",1,1.9
"8993",1,0.6
"8994",1,2
"8995",1,0.05
"8996",1,0.25
"8997",1,1.65
"8998",1,1.4
"8999",1,0.4
"9000",1,1.3
"9001",1,1.15
"9002",1,2
"9003",1,0.5
"9004",1,0.2
"9005",1,0.55
"9006",1,0.25
"9007",1,0.3
"9008",1,0.15
"9009",1,1.2
"9010",1,0.3
"9011",1,0.7
"9012",1,1.5
"9013",1,0.9
"9014",1,1.2
"9015",1,0.8
"9016",1,0.3
"9017",1,1.25
"9018",1,1.7
"9019",1,0.7
"9020",1,0.75
"9021",1,1.25
"9022",1,1.35
"9023",1,1.1
"9024",1,0.2
"9025",1,0.05
"9026",1,0.25
"9027",1,0.2
"9028",1,0.45
"9029",1,1.9
"9030",1,1.25
"9031",1,0.55
"9032",1,0.05
"9033",1,1
"9034",1,1.1
"9035",1,0.45
"9036",1,0.2
"9037",1,0.75
"9038",1,1.6
"9039",1,1.4
"9040",1,1.5
"9041",1,1.3
"9042",1,1.25
"9043",1,1.25
"9044",1,1.7
"9045",1,0.2
"9046",1,0.5
"9047",1,0.1
"9048",1,1.85
"9049",1,0.5
"9050",1,1.25
"9051",1,1.25
"9052",1,0.65
"9053",1,1.1
"9054",1,1.7
"9055",1,2
"9056",1,0.3
"9057",1,1.75
"9058",1,1.85
"9059",1,0.1
"9060",1,0.6
"9061",1,0.65
"9062",1,1.75
"9063",1,0.5
"9064",1,1
"9065",1,1.9
"9066",1,0.15
"9067",1,1.9
"9068",1,0.55
"9069",1,2
"9070",1,0.6
"9071",1,1.65
"9072",1,1.75
"9073",1,0.3
"9074",1,1.45
"9075",1,1.05
"9076",1,1.05
"9077",1,1.05
"9078",1,1.05
"9079",1,0.45
"9080",1,0.6
"9081",1,0.05
"9082",1,0.25
"9083",1,0.5
"9084",1,1.75
"9085",1,1.1
"9086",1,0.05
"9087",1,0.2
"9088",1,0.7
"9089",1,1.1
"9090",1,1.95
"9091",1,1.2
"9092",1,1.7
"9093",1,0.5
"9094",1,0.85
"9095",1,1.05
"9096",1,0.35
"9097",1,0.85
"9098",1,1.75
"9099",1,0.4
"9100",1,0.6
"9101",1,1.35
"9102",1,0.75
"9103",1,0.55
"9104",1,0.75
"9105",1,1.75
"9106",1,1.3
"9107",1,0.3
"9108",1,1.8
"9109",1,1.9
"9110",1,1.05
"9111",1,0.2
"9112",1,1.75
"9113",1,0.9
"9114",1,0.75
"9115",1,1.45
"9116",1,1.2
"9117",1,1.55
"9118",1,1.6
"9119",1,0.95
"9120",1,0.45
"9121",1,1.15
"9122",1,0.55
"9123",1,1.75
"9124",1,1.85
"9125",1,0.05
"9126",1,0.35
"9127",1,0.8
"9128",1,0.75
"9129",1,1.35
"9130",1,0.15
"9131",1,0.2
"9132",1,0.95
"9133",1,1.75
"9134",1,1.7
"9135",1,0.6
"9136",1,1.9
"9137",1,0.15
"9138",1,1.35
"9139",1,1.15
"9140",1,0.3
"9141",1,1.75
"9142",1,1.7
"9143",1,1.8
"9144",1,1.15
"9145",1,1.25
"9146",1,0.25
"9147",1,0.95
"9148",1,0.8
"9149",1,0.6
"9150",1,1.7
"9151",1,2
"9152",1,1.65
"9153",1,1.7
"9154",1,0.2
"9155",1,0.4
"9156",1,0.65
"9157",1,1.95
"9158",1,1.9
"9159",1,0.55
"9160",1,0.55
"9161",1,1.1
"9162",1,1.45
"9163",1,1.95
"9164",1,1.3
"9165",1,1.6
"9166",1,0.35
"9167",1,1.4
"9168",1,1.8
"9169",1,0.25
"9170",1,0.95
"9171",1,0.55
"9172",1,1.75
"9173",1,1.95
"9174",1,1.5
"9175",1,1.65
"9176",1,0.95
"9177",1,0.6
"9178",1,1.25
"9179",1,0.95
"9180",1,0.45
"9181",1,1.7
"9182",1,1.1
"9183",1,1.25
"9184",1,1.2
"9185",1,1.2
"9186",1,1.5
"9187",1,1.65
"9188",1,2
"9189",1,0.75
"9190",1,0.05
"9191",1,0.85
"9192",1,1.75
"9193",1,1.85
"9194",1,1.25
"9195",1,1
"9196",1,0.75
"9197",1,1.55
"9198",1,1.35
"9199",1,0.25
"9200",1,0.35
"9201",1,0.2
"9202",1,0.05
"9203",1,0.05
"9204",1,1.2
"9205",1,0.15
"9206",1,1.15
"9207",1,0.5
"9208",1,0.45
"9209",1,1
"9210",1,0.85
"9211",1,0.25
"9212",1,1.15
"9213",1,0.55
"9214",1,1.75
"9215",1,2
"9216",1,1.05
"9217",1,0.05
"9218",1,1.6
"9219",1,0.45
"9220",1,1.35
"9221",1,0.25
"9222",1,1
"9223",1,1.7
"9224",1,1.35
"9225",1,0.55
"9226",1,0.25
"9227",1,0.25
"9228",1,0.7
"9229",1,0.1
"9230",1,0.15
"9231",1,1
"9232",1,1.25
"9233",1,0.7
"9234",1,1.1
"9235",1,0.15
"9236",1,1.8
"9237",1,1.9
"9238",1,1.9
"9239",1,1.1
"9240",1,0.2
"9241",1,1.4
"9242",1,0.8
"9243",1,1
"9244",1,1.05
"9245",1,0.1
"9246",1,1.45
"9247",1,1.1
"9248",1,1.5
"9249",1,0.95
"9250",1,1.4
"9251",1,0.7
"9252",1,0.2
"9253",1,0.85
"9254",1,1.1
"9255",1,0.25
"9256",1,1
"9257",1,0.85
"9258",1,1.65
"9259",1,1.1
"9260",1,1.95
"9261",1,0.2
"9262",1,0.5
"9263",1,2
"9264",1,0.05
"9265",1,1.85
"9266",1,1.2
"9267",1,0.85
"9268",1,1.85
"9269",1,0.5
"9270",1,1.6
"9271",1,0.85
"9272",1,0.15
"9273",1,1.25
"9274",1,1.3
"9275",1,0.3
"9276",1,1.25
"9277",1,0.8
"9278",1,1.4
"9279",1,0.4
"9280",1,1.85
"9281",1,0.75
"9282",1,0.25
"9283",1,0.85
"9284",1,1.35
"9285",1,0.05
"9286",1,0.45
"9287",1,1.7
"9288",1,0.5
"9289",1,0.3
"9290",1,1.7
"9291",1,0.05
"9292",1,1.45
"9293",1,0.5
"9294",1,1.5
"9295",1,0.8
"9296",1,0.3
"9297",1,0.3
"9298",1,0.9
"9299",1,0.35
"9300",1,1.2
"9301",1,0.55
"9302",1,1.05
"9303",1,1.8
"9304",1,1.55
"9305",1,1.95
"9306",1,0.95
"9307",1,0.05
"9308",1,0.65
"9309",1,0.3
"9310",1,0.9
"9311",1,0.4
"9312",1,1.65
"9313",1,0.8
"9314",1,0.75
"9315",1,1.5
"9316",1,1.6
"9317",1,0.65
"9318",1,1.75
"9319",1,0.5
"9320",1,1.8
"9321",1,0.1
"9322",1,0.9
"9323",1,1.5
"9324",1,1.3
"9325",1,0.35
"9326",1,1.6
"9327",1,0.25
"9328",1,1.1
"9329",1,0.4
"9330",1,0.35
"9331",1,0.55
"9332",1,0.2
"9333",1,1.5
"9334",1,0.1
"9335",1,0.75
"9336",1,1.35
"9337",1,0.1
"9338",1,1.75
"9339",1,1.85
"9340",1,1.9
"9341",1,0.95
"9342",1,1.1
"9343",1,1.65
"9344",1,1.6
"9345",1,0.3
"9346",1,1.85
"9347",1,0.8
"9348",1,0.65
"9349",1,1.55
"9350",1,0.65
"9351",1,0.9
"9352",1,0.35
"9353",1,1.75
"9354",1,0.4
"9355",1,1.2
"9356",1,0.45
"9357",1,1.8
"9358",1,1.8
"9359",1,0.25
"9360",1,1.2
"9361",1,1.8
"9362",1,1.25
"9363",1,0.2
"9364",1,0.85
"9365",1,1.55
"9366",1,0.7
"9367",1,1.85
"9368",1,0.65
"9369",1,1.4
"9370",1,1.7
"9371",1,1.45
"9372",1,0.3
"9373",1,1.15
"9374",1,1.65
"9375",1,0.65
"9376",1,0.8
"9377",1,1.15
"9378",1,0.75
"9379",1,1
"9380",1,0.65
"9381",1,0.2
"9382",1,1.75
"9383",1,1.85
"9384",1,0.55
"9385",1,0.1
"9386",1,0.3
"9387",1,1.3
"9388",1,1.75
"9389",1,1.8
"9390",1,1.3
"9391",1,1
"9392",1,1
"9393",1,1.55
"9394",1,1.6
"9395",1,0.8
"9396",1,0.25
"9397",1,1
"9398",1,0.45
"9399",1,0.9
"9400",1,1.5
"9401",1,1.3
"9402",1,1.4
"9403",1,2
"9404",1,0.85
"9405",1,1.1
"9406",1,1.95
"9407",1,0.85
"9408",1,1.55
"9409",1,0.7
"9410",1,0.35
"9411",1,1.95
"9412",1,0.05
"9413",1,0.35
"9414",1,1.15
"9415",1,1.7
"9416",1,1.5
"9417",1,1.9
"9418",1,0.25
"9419",1,0.55
"9420",1,0.4
"9421",1,0.25
"9422",1,1.25
"9423",1,1.25
"9424",1,1.95
"9425",1,1.8
"9426",1,1
"9427",1,1.25
"9428",1,1.85
"9429",1,0.95
"9430",1,0.2
"9431",1,0.1
"9432",1,1.2
"9433",1,1.55
"9434",1,1.45
"9435",1,1.55
"9436",1,0.25
"9437",1,0.8
"9438",1,1
"9439",1,0.35
"9440",1,0.45
"9441",1,1.5
"9442",1,0.95
"9443",1,0.65
"9444",1,1.5
"9445",1,0.25
"9446",1,0.4
"9447",1,0.9
"9448",1,1.25
"9449",1,1.25
"9450",1,0.35
"9451",1,1.05
"9452",1,1.1
"9453",1,0.6
"9454",1,1.95
"9455",1,0.9
"9456",1,0.95
"9457",1,1.45
"9458",1,1.85
"9459",1,2
"9460",1,1.3
"9461",1,0.5
"9462",1,1.45
"9463",1,1.25
"9464",1,0.65
"9465",1,1
"9466",1,1.75
"9467",1,0.1
"9468",1,0.25
"9469",1,0.3
"9470",1,0.4
"9471",1,0.6
"9472",1,0.95
"9473",1,0.65
"9474",1,1.5
"9475",1,1.05
"9476",1,0.85
"9477",1,1.5
"9478",1,1.95
"9479",1,1.2
"9480",1,0.5
"9481",1,0.5
"9482",1,0.95
"9483",1,0.3
"9484",1,1.25
"9485",1,0.85
"9486",1,0.4
"9487",1,0.3
"9488",1,1.55
"9489",1,1.9
"9490",1,1.55
"9491",1,1.65
"9492",1,0.15
"9493",1,1.9
"9494",1,1.4
"9495",1,1.6
"9496",1,1.4
"9497",1,0.7
"9498",1,1.25
"9499",1,1.25
"9500",1,0.95
"9501",1,1.4
"9502",1,0.05
"9503",1,0.45
"9504",1,0.5
"9505",1,1.8
"9506",1,1.5
"9507",1,1.2
"9508",1,1.4
"9509",1,0.1
"9510",1,1.1
"9511",1,0.25
"9512",1,1.15
"9513",1,1
"9514",1,1.05
"9515",1,0.5
"9516",1,0.55
"9517",1,1.5
"9518",1,0.65
"9519",1,1.45
"9520",1,0.6
"9521",1,1.15
"9522",1,0.75
"9523",1,0.5
"9524",1,0.1
"9525",1,0.1
"9526",1,1.6
"9527",1,0.65
"9528",1,1.35
"9529",1,0.95
"9530",1,1.35
"9531",1,0.35
"9532",1,0.6
"9533",1,0.05
"9534",1,0.25
"9535",1,0.4
"9536",1,0.4
"9537",1,1
"9538",1,0.05
"9539",1,1.35
"9540",1,1.6
"9541",1,1.4
"9542",1,1.4
"9543",1,0.05
"9544",1,0.6
"9545",1,1.75
"9546",1,0.35
"9547",1,1.5
"9548",1,1.85
"9549",1,0.4
"9550",1,0.8
"9551",1,1.8
"9552",1,1.95
"9553",1,1
"9554",1,1.8
"9555",1,1.15
"9556",1,1.25
"9557",1,1.2
"9558",1,1.4
"9559",1,0.2
"9560",1,1.95
"9561",1,0.25
"9562",1,1.25
"9563",1,0.75
"9564",1,1.15
"9565",1,0.85
"9566",1,1.7
"9567",1,0.35
"9568",1,0.45
"9569",1,0.25
"9570",1,1.5
"9571",1,0.8
"9572",1,0.55
"9573",1,2
"9574",1,0.1
"9575",1,0.5
"9576",1,1.6
"9577",1,1.05
"9578",1,1.75
"9579",1,1.75
"9580",1,1.05
"9581",1,1.05
"9582",1,0.45
"9583",1,0.05
"9584",1,0.9
"9585",1,1.4
"9586",1,0.15
"9587",1,0.5
"9588",1,1.4
"9589",1,0.35
"9590",1,0.3
"9591",1,0.05
"9592",1,0.75
"9593",1,1.15
"9594",1,1.35
"9595",1,1.2
"9596",1,0.85
"9597",1,0.7
"9598",1,1.3
"9599",1,1.05
"9600",1,1.8
"9601",1,1.9
"9602",1,0.55
"9603",1,0.7
"9604",1,1.3
"9605",1,1.2
"9606",1,0.35
"9607",1,0.65
"9608",1,0.1
"9609",1,0.55
"9610",1,1.45
"9611",1,0.05
"9612",1,0.1
"9613",1,1.3
"9614",1,1.25
"9615",1,2
"9616",1,1.25
"9617",1,0.4
"9618",1,1.9
"9619",1,1.55
"9620",1,1
"9621",1,0.15
"9622",1,0.05
"9623",1,0.55
"9624",1,1.45
"9625",1,0.3
"9626",1,0.75
"9627",1,0.4
"9628",1,0.05
"9629",1,0.8
"9630",1,0.5
"9631",1,1.2
"9632",1,0.3
"9633",1,1.25
"9634",1,1.75
"9635",1,0.65
"9636",1,1.95
"9637",1,1.65
"9638",1,0.35
"9639",1,1.75
"9640",1,0.45
"9641",1,0.6
"9642",1,1.75
"9643",1,0.75
"9644",1,0.65
"9645",1,1.35
"9646",1,0.65
"9647",1,1.5
"9648",1,0.9
"9649",1,1.65
"9650",1,0.3
"9651",1,0.4
"9652",1,0.7
"9653",1,0.65
"9654",1,1.45
"9655",1,2
"9656",1,1.2
"9657",1,1.35
"9658",1,0.3
"9659",1,0.5
"9660",1,1.3
"9661",1,0.15
"9662",1,1
"9663",1,0.5
"9664",1,1.9
"9665",1,0.2
"9666",1,1.4
"9667",1,1.75
"9668",1,1
"9669",1,1.1
"9670",1,1.05
"9671",1,1
"9672",1,0.9
"9673",1,0.6
"9674",1,0.2
"9675",1,0.2
"9676",1,0.45
"9677",1,1.35
"9678",1,0.95
"9679",1,1.65
"9680",1,1.25
"9681",1,1.75
"9682",1,0.25
"9683",1,0.9
"9684",1,0.45
"9685",1,1.85
"9686",1,0.3
"9687",1,1.6
"9688",1,1.6
"9689",1,1.3
"9690",1,1.05
"9691",1,1.3
"9692",1,1.6
"9693",1,1.05
"9694",1,0.8
"9695",1,0.35
"9696",1,0.25
"9697",1,1.75
"9698",1,1.3
"9699",1,0.1
"9700",1,1.1
"9701",1,1.4
"9702",1,0.55
"9703",1,1.65
"9704",1,1.75
"9705",1,0.7
"9706",1,1.6
"9707",1,0.75
"9708",1,1.25
"9709",1,0.75
"9710",1,1.7
"9711",1,2
"9712",1,1.55
"9713",1,0.95
"9714",1,1
"9715",1,0.2
"9716",1,1.25
"9717",1,1.25
"9718",1,1.6
"9719",1,0.35
"9720",1,1.75
"9721",1,1.7
"9722",1,1.85
"9723",1,0.45
"9724",1,1.25
"9725",1,0.6
"9726",1,0.35
"9727",1,1.5
"9728",1,1.6
"9729",1,1.25
"9730",1,0.5
"9731",1,1.25
"9732",1,0.55
"9733",1,0.05
"9734",1,1.5
"9735",1,1.35
"9736",1,1.15
"9737",1,0.75
"9738",1,1.35
"9739",1,0.55
"9740",1,0.25
"9741",1,0.4
"9742",1,0.35
"9743",1,0.85
"9744",1,0.6
"9745",1,0.55
"9746",1,1.3
"9747",1,0.95
"9748",1,0.9
"9749",1,0.55
"9750",1,1.85
"9751",1,0.8
"9752",1,0.1
"9753",1,1.95
"9754",1,1.9
"9755",1,1.35
"9756",1,0.2
"9757",1,0.45
"9758",1,0.4
"9759",1,1.15
"9760",1,0.55
"9761",1,0.55
"9762",1,1.35
"9763",1,0.65
"9764",1,1.35
"9765",1,0.4
"9766",1,1.65
"9767",1,1.95
"9768",1,0.2
"9769",1,0.5
"9770",1,0.45
"9771",1,1
"9772",1,0.45
"9773",1,0.35
"9774",1,1.65
"9775",1,0.8
"9776",1,0.8
"9777",1,1.9
"9778",1,1.85
"9779",1,0.35
"9780",1,0.05
"9781",1,0.2
"9782",1,0.05
"9783",1,0.5
"9784",1,0.8
"9785",1,2
"9786",1,1.3
"9787",1,1.5
"9788",1,1.85
"9789",1,1.3
"9790",1,1.85
"9791",1,0.55
"9792",1,1.7
"9793",1,1.15
"9794",1,0.75
"9795",1,0.1
"9796",1,1.15
"9797",1,0.3
"9798",1,0.8
"9799",1,1.55
"9800",1,0.3
"9801",1,0.25
"9802",1,1.65
"9803",1,0.5
"9804",1,1.35
"9805",1,1.25
"9806",1,0.3
"9807",1,1.95
"9808",1,1.8
"9809",1,1.7
"9810",1,0.55
"9811",1,0.6
"9812",1,1.35
"9813",1,1.5
"9814",1,1
"9815",1,0.45
"9816",1,0.5
"9817",1,1.9
"9818",1,0.15
"9819",1,1.75
"9820",1,0.35
"9821",1,1.95
"9822",1,1.75
"9823",1,1.65
"9824",1,1.3
"9825",1,0.5
"9826",1,0.9
"9827",1,1.45
"9828",1,0.95
"9829",1,0.45
"9830",1,2
"9831",1,1.9
"9832",1,1.6
"9833",1,0.5
"9834",1,1.4
"9835",1,0.05
"9836",1,0.7
"9837",1,0.1
"9838",1,1.05
"9839",1,1.45
"9840",1,1.55
"9841",1,1.15
"9842",1,0.65
"9843",1,1.65
"9844",1,0.6
"9845",1,0.15
"9846",1,1.2
"9847",1,0.7
"9848",1,1.8
"9849",1,1.75
"9850",1,1.05
"9851",1,1.9
"9852",1,1.5
"9853",1,0.05
"9854",1,0.4
"9855",1,1.45
"9856",1,0.1
"9857",1,0.85
"9858",1,0.2
"9859",1,1.85
"9860",1,1.6
"9861",1,0.45
"9862",1,0.8
"9863",1,0.8
"9864",1,1.15
"9865",1,0.85
"9866",1,1.55
"9867",1,1.95
"9868",1,0.05
"9869",1,0.55
"9870",1,0.4
"9871",1,0.1
"9872",1,1.4
"9873",1,1.05
"9874",1,0.15
"9875",1,0.25
"9876",1,1
"9877",1,0.85
"9878",1,1.7
"9879",1,1.2
"9880",1,1.2
"9881",1,0.95
"9882",1,1.55
"9883",1,1.95
"9884",1,1.85
"9885",1,1.2
"9886",1,2
"9887",1,0.8
"9888",1,0.45
"9889",1,1.75
"9890",1,0.55
"9891",1,0.35
"9892",1,1.25
"9893",1,1.55
"9894",1,0.1
"9895",1,0.75
"9896",1,0.55
"9897",1,1.55
"9898",1,1.1
"9899",1,0.15
"9900",1,0.35
"9901",1,0.75
"9902",1,1.5
"9903",1,0.6
"9904",1,1
"9905",1,1.85
"9906",1,1.15
"9907",1,1.45
"9908",1,0.8
"9909",1,1.65
"9910",1,0.1
"9911",1,0.2
"9912",1,1.25
"9913",1,0.1
"9914",1,0.4
"9915",1,1.95
"9916",1,1.95
"9917",1,1
"9918",1,1.25
"9919",1,0.1
"9920",1,1.6
"9921",1,0.3
"9922",1,0.95
"9923",1,0.2
"9924",1,0.65
"9925",1,1.7
"9926",1,1.4
"9927",1,0.9
"9928",1,0.75
"9929",1,1.7
"9930",1,1.7
"9931",1,1.55
"9932",1,2
"9933",1,1.65
"9934",1,1.6
"9935",1,0.4
"9936",1,1.6
"9937",1,1.4
"9938",1,0.2
"9939",1,1.05
"9940",1,1.6
"9941",1,0.35
"9942",1,0.25
"9943",1,0.95
"9944",1,1.7
"9945",1,0.15
"9946",1,1.8
"9947",1,0.5
"9948",1,1.8
"9949",1,1.65
"9950",1,0.9
"9951",1,0.25
"9952",1,1.4
"9953",1,1.45
"9954",1,2
"9955",1,1.3
"9956",1,0.65
"9957",1,0.25
"9958",1,1.9
"9959",1,1.2
"9960",1,0.1
"9961",1,0.25
"9962",1,0.95
"9963",1,0.65
"9964",1,0.5
"9965",1,1.8
"9966",1,0.3
"9967",1,2
"9968",1,0.4
"9969",1,0.85
"9970",1,0.15
"9971",1,1.6
"9972",1,1.9
"9973",1,1.95
"9974",1,1.95
"9975",1,1.3
"9976",1,0.05
