"","V1","V2","V3","V4","V5","V6"
"6099",1,165,4,1.4,4,1.3
"6100",1,40,0,0.3,3,2
"6101",1,35,4,1.75,4,0.35
"6102",1,70,2,0.1,2,0.2
"6103",1,69,1,0.35,4,0.25
"6104",1,189,2,0.55,2,1.75
"6105",1,113,2,1.7,0,0.55
"6106",1,89,4,1.35,2,0.1
"6107",1,89,1,0.35,1,0.7
"6108",1,78,1,0.4,4,1.25
"6109",1,161,0,0.8,3,1.3
"6110",1,175,0,0.25,4,1.8
"6111",1,32,1,0.7,4,1.45
"6112",1,93,2,0.75,3,1.1
"6113",1,1,0,0.8,4,0.6
"6114",1,132,0,0.3,2,0.7
"6115",1,143,4,2,2,0.25
"6116",1,113,1,0.3,4,0.85
"6117",1,135,2,1.2,0,0.1
"6118",1,41,1,0.4,1,0.1
"6119",1,114,4,1.25,2,1
"6120",1,27,1,0.9,2,1.15
"6121",1,103,4,1.05,1,0.95
"6122",1,122,1,0.35,2,0.6
"6123",1,193,0,0.6,4,0.3
"6124",1,154,1,0.7,2,1.75
"6125",1,57,4,1.75,3,1.55
"6126",1,26,4,1.1,2,0.1
"6127",1,43,0,0.7,0,0.45
"6128",1,161,0,0.45,4,2
"6129",1,79,0,0.45,0,0.5
"6130",1,197,0,0.1,4,0.3
"6131",1,10,2,0.6,4,1.5
"6132",1,144,0,0.35,2,1.45
"6133",1,47,4,1.35,2,1.2
"6134",1,60,1,0.85,4,0.6
"6135",1,175,1,0.35,2,0.7
"6136",1,107,0,0.7,3,1.9
"6137",1,63,3,1.1,0,0.55
"6138",1,28,4,0.75,0,0.9
"6139",1,172,3,1.85,2,0.2
"6140",1,96,1,0.55,2,1.4
"6141",1,110,3,1.2,2,0.45
"6142",1,82,4,1.6,2,1.45
"6143",1,28,4,0.65,3,1.65
"6144",1,21,2,0.15,2,1
"6145",1,142,1,0.1,2,1
"6146",1,158,4,1.65,1,0.1
"6147",1,122,4,1.55,1,0.9
"6148",1,116,2,1.05,3,1.2
"6149",1,124,4,0.45,1,0.15
"6150",1,78,1,0.7,2,0.45
"6151",1,67,3,1.6,4,0.7
"6152",1,9,1,0.1,4,0.9
"6153",1,102,0,0.25,1,0.9
"6154",1,88,0,0.1,1,0.65
"6155",1,156,2,0.55,2,0.25
"6156",1,189,4,1.65,2,1.65
"6157",1,125,1,0.1,1,0.2
"6158",1,42,2,0.15,1,0.45
"6159",1,51,3,1.55,0,0.2
"6160",1,62,3,1.9,1,0.95
"6161",1,115,1,0.7,1,0.1
"6162",1,56,2,0.05,2,1.8
"6163",1,27,1,0.9,3,2
"6164",1,17,4,1.6,3,2
"6165",1,135,4,1.85,3,1.4
"6166",1,55,1,0.95,1,0.4
"6167",1,147,1,0.7,0,0.55
"6168",1,66,3,1.6,1,0.9
"6169",1,147,3,1.1,3,1.45
"6170",1,129,2,0.55,0,0.7
"6171",1,26,4,0.4,4,1.75
"6172",1,62,2,0.4,2,1.35
"6173",1,181,0,0.7,4,1.4
"6174",1,32,3,1.05,2,0.1
"6175",1,18,2,1.3,0,0.55
"6176",1,73,1,0.25,2,1.15
"6177",1,58,1,0.5,2,1.95
"6178",1,145,0,0.1,0,0.4
"6179",1,29,1,0.3,3,2
"6180",1,44,3,1.7,2,1.2
"6181",1,53,4,0.1,0,0.95
"6182",1,188,2,1.7,0,0.25
"6183",1,104,3,1.35,4,1.7
"6184",1,104,4,0.5,4,1.25
"6185",1,54,1,0.75,3,1.35
"6186",1,156,2,1.95,1,1
"6187",1,45,3,1.7,4,1.1
"6188",1,17,4,0.9,1,0.65
"6189",1,153,0,0.15,3,1.9
"6190",1,109,1,0.5,0,0.95
"6191",1,71,0,0.25,3,1.8
"6192",1,65,0,0.35,2,0.4
"6193",1,185,0,0.05,4,1.25
"6194",1,123,0,0.55,0,0.45
"6195",1,36,1,0.7,2,0.15
"6196",1,77,2,0.95,3,1.5
"6197",1,54,4,1.4,4,0.55
"6198",1,147,2,0.65,0,0.3
"6199",1,22,0,0.7,0,0.2
"6200",1,104,2,1.45,0,0.6
"6201",1,42,2,0.2,4,1.05
"6202",1,15,1,0.55,2,0.7
"6203",1,187,3,1.8,3,1.55
"6204",1,26,0,0.8,4,1.35
"6205",1,35,4,0.85,0,0.7
"6206",1,68,1,0.75,1,0.3
"6207",1,116,0,1,0,0.6
"6208",1,99,0,0.3,1,0.7
"6209",1,95,0,0.6,0,0.35
"6210",1,163,2,1.35,3,1.55
"6211",1,3,1,0.1,1,0.6
"6212",1,86,2,1.2,1,0.65
"6213",1,119,2,1.3,4,1.5
"6214",1,27,2,0.9,3,1.75
"6215",1,155,1,1,1,0.05
"6216",1,25,1,0.9,2,0.35
"6217",1,150,4,0.6,0,0.5
"6218",1,162,0,0.3,3,1.3
"6219",1,118,2,0.5,2,1.4
"6220",1,141,0,0.6,3,1.6
"6221",1,18,4,1.65,3,1.15
"6222",1,121,4,0.2,3,1.25
"6223",1,123,1,0.6,1,0.45
"6224",1,170,2,1.25,3,1.25
"6225",1,114,2,0.45,1,0.45
"6226",1,82,0,0.1,2,1.45
"6227",1,88,3,1.9,0,0.15
"6228",1,29,2,1.95,3,1.55
"6229",1,94,2,1.35,4,0.5
"6230",1,110,3,1.55,0,0.9
"6231",1,5,0,0.85,3,1.4
"6232",1,50,4,0.05,2,0.35
"6233",1,141,0,0.2,4,1.95
"6234",1,186,1,0.85,4,1.85
"6235",1,69,4,0.6,2,0.65
"6236",1,130,4,0.95,0,0.45
"6237",1,175,2,1,2,1.6
"6238",1,112,0,0.7,3,1.8
"6239",1,126,1,0.15,1,0.6
"6240",1,151,1,0.65,2,0.65
"6241",1,103,3,1.85,1,0.15
"6242",1,193,3,1.05,0,0.7
"6243",1,163,2,1.15,2,1.05
"6244",1,122,1,0.6,0,0.65
"6245",1,61,3,1.45,2,0.5
"6246",1,91,4,0.4,3,1.1
"6247",1,198,1,0.6,0,0.15
"6248",1,85,0,0.15,4,0.2
"6249",1,38,4,0.3,0,0.65
"6250",1,97,1,0.7,4,1.55
"6251",1,136,0,0.75,0,0.9
"6252",1,50,2,0.95,1,0.9
"6253",1,149,0,0.6,2,1.8
"6254",1,81,0,0.3,0,0.6
"6255",1,194,4,1.25,4,1.45
"6256",1,198,0,0.5,0,1
"6257",1,41,2,1.5,2,1.7
"6258",1,61,4,1.1,2,1.45
"6259",1,121,3,1.35,4,0.65
"6260",1,95,4,1.85,4,1.25
"6261",1,51,3,1.5,3,1.6
"6262",1,127,0,0.55,4,0.15
"6263",1,138,0,0.05,2,1.2
"6264",1,118,2,1.1,1,0.95
"6265",1,170,4,2,2,0.65
"6266",1,192,1,0.1,4,1.45
"6267",1,82,0,0.6,1,0.6
"6268",1,197,2,1.3,4,1.6
"6269",1,56,4,1.6,4,1.85
"6270",1,108,0,0.5,1,0.1
"6271",1,49,1,0.25,1,0.65
"6272",1,152,3,1.2,2,0.1
"6273",1,26,2,1.5,1,0.45
"6274",1,1,4,1.35,2,1.45
"6275",1,92,3,1.5,1,1
"6276",1,107,4,1.05,4,0.7
"6277",1,106,2,1.1,1,0.15
"6278",1,149,3,1.7,1,0.4
"6279",1,108,1,0.2,1,0.25
"6280",1,65,0,0.95,0,0.75
"6281",1,194,3,1.25,4,1.8
"6282",1,71,3,1.65,0,0.6
"6283",1,92,0,0.45,4,1.55
"6284",1,132,0,0.1,1,0.3
"6285",1,117,2,0.65,2,0.4
"6286",1,183,1,0.65,0,0.5
"6287",1,191,0,1,2,0.1
"6288",1,26,3,1.9,1,0.9
"6289",1,19,3,1.3,1,0.45
"6290",1,71,0,0.6,1,1
"6291",1,35,0,0.75,4,1.9
"6292",1,74,0,0.65,2,0.25
"6293",1,95,1,0.95,1,0.15
"6294",1,185,1,0.85,2,0.5
"6295",1,26,2,1.25,2,0.95
"6296",1,18,2,0.8,3,1.55
"6297",1,168,0,0.95,2,0.45
"6298",1,169,0,0.75,0,0.2
"6299",1,101,1,0.7,1,1
"6300",1,79,0,0.75,4,1.3
"6301",1,49,4,0.5,4,0.25
"6302",1,37,4,1.95,1,0.1
"6303",1,141,0,0.65,4,1.3
"6304",1,96,4,0.75,0,0.9
"6305",1,68,2,1.35,2,1.9
"6306",1,195,3,1.3,2,0.8
"6307",1,175,4,1.65,3,1.05
"6308",1,123,4,1.8,1,1
"6309",1,34,1,0.1,3,1.4
"6310",1,79,2,0.5,4,0.95
"6311",1,175,4,0.4,1,0.25
"6312",1,194,4,0.2,0,0.3
"6313",1,170,3,1.15,3,1.9
"6314",1,127,2,1.2,2,1.15
"6315",1,197,1,0.9,1,0.85
"6316",1,80,2,1.8,4,0.55
"6317",1,54,3,1.4,2,1.85
"6318",1,77,3,1.7,4,0.85
"6319",1,127,3,1.4,2,1.65
"6320",1,33,0,0.9,1,0.1
"6321",1,46,0,0.85,2,1.2
"6322",1,17,3,1.9,1,0.75
"6323",1,157,0,1,0,0.95
"6324",1,45,2,0.45,2,1.85
"6325",1,162,0,0.35,4,0.6
"6326",1,159,3,1.65,4,0.85
"6327",1,14,0,0.85,4,0.1
"6328",1,55,1,0.3,3,1.85
"6329",1,104,0,0.75,2,1.95
"6330",1,80,0,0.25,1,0.5
"6331",1,97,2,0.6,3,1.95
"6332",1,24,0,0.55,4,1.5
"6333",1,35,4,0.05,3,1.2
"6334",1,80,1,1,0,1
"6335",1,123,1,0.9,4,0.2
"6336",1,133,1,0.75,0,0.6
"6337",1,56,1,0.15,4,0.95
"6338",1,152,2,1.25,2,0.4
"6339",1,69,1,0.75,4,0.95
"6340",1,78,0,0.15,0,0.75
"6341",1,186,0,0.95,2,1
"6342",1,153,2,1.2,0,0.7
"6343",1,60,1,0.1,2,0.85
"6344",1,164,1,0.35,0,0.65
"6345",1,124,1,1,4,1.6
"6346",1,98,4,1.3,1,0.75
"6347",1,121,0,0.4,3,1.85
"6348",1,178,4,1.25,3,1.45
"6349",1,66,1,0.15,0,0.9
"6350",1,33,4,0.55,4,0.95
"6351",1,126,2,1.95,3,1.4
"6352",1,178,1,0.4,4,0.2
"6353",1,189,2,1.8,3,1.2
"6354",1,196,0,0.25,3,1.55
"6355",1,179,1,0.75,2,0.65
"6356",1,117,4,0.6,3,1.9
"6357",1,180,3,1.9,3,1.5
"6358",1,179,1,0.55,4,0.7
"6359",1,70,1,0.2,1,0.4
"6360",1,48,0,0.95,0,0.9
"6361",1,134,1,0.5,0,0.9
"6362",1,177,3,1.1,1,0.8
"6363",1,179,2,1.65,0,0.75
"6364",1,37,0,0.65,4,1.85
"6365",1,2,1,1,4,0.05
"6366",1,178,2,0.15,4,0.75
"6367",1,68,1,1,0,0.15
"6368",1,90,3,1.45,0,0.65
"6369",1,191,2,1.1,1,0.45
"6370",1,4,0,0.95,1,0.55
"6371",1,189,0,0.55,1,0.95
"6372",1,70,2,0.45,2,1.75
"6373",1,22,0,0.1,3,1.75
"6374",1,143,1,0.8,0,0.35
"6375",1,13,4,1.05,0,0.7
"6376",1,136,3,1.75,1,0.85
"6377",1,150,4,0.5,1,0.45
"6378",1,153,1,0.2,4,2
"6379",1,24,0,0.45,2,0.45
"6380",1,49,0,0.6,4,0.7
"6381",1,19,2,0.4,4,0.75
"6382",1,172,0,0.65,2,0.3
"6383",1,31,1,0.45,2,1.5
"6384",1,178,2,0.4,2,1.5
"6385",1,96,3,1.95,4,1.65
"6386",1,162,3,1.2,1,0.5
"6387",1,119,2,1.4,1,0.35
"6388",1,67,1,0.2,3,1.05
"6389",1,191,2,1.95,1,0.45
"6390",1,164,0,0.75,3,1.8
"6391",1,3,4,1.85,3,1.8
"6392",1,185,3,1.4,0,0.8
"6393",1,120,1,0.75,1,0.35
"6394",1,135,1,0.25,3,1.4
"6395",1,7,4,0.35,3,1.55
"6396",1,47,2,1.5,4,1.65
"6397",1,100,2,1.4,4,0.7
"6398",1,180,0,0.1,1,0.05
"6399",1,3,4,1.1,4,1.6
"6400",1,160,0,0.75,4,1.4
"6401",1,106,0,0.6,0,0.5
"6402",1,136,3,1.15,4,1.6
"6403",1,30,0,0.55,4,1.55
"6404",1,143,3,1.1,2,1.65
"6405",1,155,4,1.4,3,1.5
"6406",1,9,2,1.85,1,0.8
"6407",1,80,0,0.5,0,0.05
"6408",1,27,0,0.8,4,0.8
"6409",1,122,2,1.65,0,0.55
"6410",1,66,4,1.7,2,0.15
"6411",1,40,4,2,1,0.4
"6412",1,61,2,1.05,2,0.45
"6413",1,109,3,1.9,2,1.85
"6414",1,158,0,0.55,4,0.7
"6415",1,38,4,1.9,0,0.75
"6416",1,103,1,0.05,0,0.7
"6417",1,98,2,0.85,2,1.65
"6418",1,66,1,0.6,2,1.9
"6419",1,15,2,1.15,0,0.85
"6420",1,126,1,0.05,0,0.75
"6421",1,177,2,1.65,4,1.15
"6422",1,87,0,0.2,2,1.4
"6423",1,101,1,0.95,1,0.1
"6424",1,63,1,0.4,0,0.8
"6425",1,93,1,0.05,0,0.95
"6426",1,113,0,0.45,1,0.35
"6427",1,136,1,0.3,1,0.2
"6428",1,155,1,0.15,4,0.25
"6429",1,92,1,0.45,4,1.7
"6430",1,58,0,0.8,0,0.7
"6431",1,72,2,0.6,1,1
"6432",1,178,2,0.25,1,0.8
"6433",1,196,0,0.1,3,1.05
"6434",1,68,1,0.45,3,2
"6435",1,161,2,1.7,0,0.75
"6436",1,134,0,0.75,2,0.8
"6437",1,127,2,0.8,2,1.5
"6438",1,77,0,0.1,4,0.45
"6439",1,103,1,0.75,4,1.15
"6440",1,172,0,0.95,2,0.35
"6441",1,175,2,0.7,2,1.5
"6442",1,41,4,0.8,1,0.45
"6443",1,33,2,1.55,2,1.75
"6444",1,141,1,0.2,2,0.95
"6445",1,122,4,0.95,1,0.3
"6446",1,69,3,1.2,2,0.95
"6447",1,130,4,1.45,1,0.05
"6448",1,194,0,1,2,0.35
"6449",1,44,4,0.55,2,0.8
"6450",1,1,1,0.8,0,0.65
"6451",1,150,3,1.4,2,1.5
"6452",1,102,3,1.35,3,1.4
"6453",1,89,4,1.25,0,0.6
"6454",1,196,4,1.95,3,1.65
"6455",1,46,3,1.95,0,0.3
"6456",1,133,2,0.5,1,0.2
"6457",1,55,1,0.2,4,1.35
"6458",1,19,4,1.95,1,0.8
"6459",1,4,4,1.25,0,0.1
"6460",1,176,0,0.8,3,1.2
"6461",1,106,0,0.1,1,0.9
"6462",1,51,1,0.85,3,2
"6463",1,169,3,1.45,3,1.3
"6464",1,44,4,0.9,1,0.1
"6465",1,37,0,0.35,0,0.75
"6466",1,3,0,0.15,1,0.2
"6467",1,58,0,0.3,0,0.6
"6468",1,28,2,1.3,1,0.4
"6469",1,48,3,1.25,4,0.7
"6470",1,83,4,1,0,1
"6471",1,21,0,0.1,3,1.1
"6472",1,146,3,1.9,1,0.45
"6473",1,45,0,0.35,0,0.8
"6474",1,12,3,1.65,1,0.6
"6475",1,118,2,0.1,3,1.2
"6476",1,169,4,0.6,4,1.1
"6477",1,173,1,0.1,3,1.1
"6478",1,153,0,0.15,2,1.6
"6479",1,102,3,1.5,1,0.55
"6480",1,142,1,0.8,0,0.7
"6481",1,125,2,0.05,2,0.65
"6482",1,130,0,0.6,2,0.25
"6483",1,37,4,1.7,3,1.3
"6484",1,187,1,0.8,1,0.5
"6485",1,100,2,1,0,1
"6486",1,120,0,0.2,2,1.25
"6487",1,19,3,1.35,3,1.05
"6488",1,117,0,0.5,3,1.75
"6489",1,192,2,0.9,2,0.95
"6490",1,114,0,0.1,4,0.45
"6491",1,59,0,0.85,4,1.75
"6492",1,6,4,1.6,1,0.25
"6493",1,40,1,0.55,1,1
"6494",1,152,1,0.35,2,1.4
"6495",1,15,3,1.1,4,0.6
"6496",1,117,1,0.2,1,0.8
"6497",1,105,3,1.45,3,1.05
"6498",1,133,2,0.85,0,0.65
"6499",1,4,1,0.75,1,0.1
"6500",1,39,0,0.8,1,0.55
"6501",1,40,4,1.9,2,0.95
"6502",1,196,3,1.95,3,1.4
"6503",1,169,4,0.15,3,1.7
"6504",1,120,0,0.95,2,0.65
"6505",1,59,2,1.75,0,0.4
"6506",1,15,2,0.5,2,0.75
"6507",1,163,1,0.15,4,1.75
"6508",1,12,3,1.8,4,0.05
"6509",1,8,4,0.3,4,0.15
"6510",1,96,1,0.1,3,1.1
"6511",1,123,1,0.85,0,0.4
"6512",1,84,2,0.6,0,0.1
"6513",1,104,2,1.2,1,0.6
"6514",1,96,0,0.9,0,0.8
"6515",1,64,3,1.4,3,1.6
"6516",1,106,0,0.6,1,0.75
"6517",1,167,4,1.35,0,0.5
"6518",1,5,3,1.8,0,0.95
"6519",1,142,4,1.2,4,1.55
"6520",1,49,0,0.4,0,0.05
"6521",1,41,4,1.35,2,0.05
"6522",1,54,3,1.5,0,0.9
"6523",1,47,4,0.6,0,0.55
"6524",1,109,2,0.6,4,1.65
"6525",1,26,0,0.4,3,1.5
"6526",1,198,0,0.15,4,0.3
"6527",1,48,0,0.2,0,0.1
"6528",1,95,4,1.7,3,1.7
"6529",1,6,2,1.65,4,0.05
"6530",1,81,4,0.25,4,0.8
"6531",1,29,1,0.6,1,0.9
"6532",1,94,2,0.45,4,1
"6533",1,13,4,0.6,4,1.9
"6534",1,48,0,0.5,4,1.65
"6535",1,21,3,1.85,4,1.35
"6536",1,42,3,1.6,4,0.55
"6537",1,162,2,1.65,4,0.95
"6538",1,142,4,0.65,4,0.95
"6539",1,155,0,0.35,1,0.2
"6540",1,156,1,0.15,4,1
"6541",1,36,2,1.75,2,0.9
"6542",1,90,1,0.8,4,1.85
"6543",1,14,0,0.95,2,1.75
"6544",1,14,3,1.3,0,0.65
"6545",1,188,0,0.9,3,1.4
"6546",1,143,4,0.55,0,0.75
"6547",1,56,4,1.85,4,0.95
"6548",1,149,2,0.5,2,1.8
"6549",1,27,4,1.65,2,0.45
"6550",1,183,4,1.4,4,1.1
"6551",1,171,0,0.5,3,1.8
"6552",1,175,3,1.1,2,0.25
"6553",1,15,4,0.55,3,1.55
"6554",1,76,0,0.75,0,0.15
"6555",1,161,2,1.75,4,1.4
"6556",1,120,1,0.9,0,0.05
"6557",1,66,2,0.95,4,0.15
"6558",1,164,3,2,2,1.8
"6559",1,125,2,0.5,2,1.9
"6560",1,156,0,0.15,1,0.05
"6561",1,150,1,0.9,1,0.15
"6562",1,54,1,0.65,2,1.5
"6563",1,194,1,0.65,1,0.3
"6564",1,154,0,0.4,2,1.5
"6565",1,66,2,1.1,0,0.55
"6566",1,115,3,1.15,4,1.85
"6567",1,53,2,1.05,4,1.8
"6568",1,87,2,1.65,4,1.8
"6569",1,145,3,1.2,4,0.35
"6570",1,175,4,1.5,4,1.2
"6571",1,176,3,1.05,1,0.4
"6572",1,50,3,1.25,4,1.85
"6573",1,120,2,0.25,4,1.15
"6574",1,90,2,0.05,3,1.25
"6575",1,9,1,0.65,0,0.7
"6576",1,42,4,0.4,4,0.55
"6577",1,43,1,0.35,0,0.95
"6578",1,52,0,0.1,0,0.35
"6579",1,2,1,0.85,4,0.35
"6580",1,136,1,0.65,1,0.1
"6581",1,139,1,0.8,1,0.15
"6582",1,27,1,0.6,2,0.25
"6583",1,17,0,0.35,0,0.45
"6584",1,167,4,1.15,0,0.8
"6585",1,112,2,1.25,2,1
"6586",1,140,2,1.2,4,0.45
"6587",1,127,2,0.9,1,0.35
"6588",1,141,0,0.7,2,1.3
"6589",1,11,1,0.7,2,0.6
"6590",1,123,0,0.7,1,0.3
"6591",1,45,4,1.75,4,0.95
"6592",1,181,0,0.35,1,0.95
"6593",1,165,4,0.7,0,1
"6594",1,52,3,1.8,3,1.4
"6595",1,77,0,0.25,4,1.75
"6596",1,162,4,0.6,2,1.5
"6597",1,15,3,1.05,4,1
"6598",1,81,0,1,2,1.25
"6599",1,40,0,0.8,0,0.3
"6600",1,75,4,0.15,3,1.95
"6601",1,149,1,1,2,0.25
"6602",1,60,3,1.45,1,1
"6603",1,39,0,0.1,3,1.2
"6604",1,167,0,0.45,4,1.35
"6605",1,126,1,0.85,1,0.2
"6606",1,97,2,1.05,0,0.65
"6607",1,155,1,0.1,0,0.2
"6608",1,92,1,0.5,0,0.05
"6609",1,112,3,1.85,0,0.9
"6610",1,185,1,0.25,2,1.8
"6611",1,99,4,1.45,0,0.7
"6612",1,98,3,2,2,0.25
"6613",1,135,0,0.75,3,1.45
"6614",1,181,3,1.15,1,0.35
"6615",1,184,0,0.7,0,0.5
"6616",1,115,0,0.65,4,0.3
"6617",1,41,3,1.8,2,0.1
"6618",1,1,4,2,2,1.5
"6619",1,98,0,0.25,4,1.5
"6620",1,163,2,0.2,3,1.05
"6621",1,161,1,0.7,1,0.55
"6622",1,68,1,0.25,1,0.2
"6623",1,162,0,0.9,2,1.55
"6624",1,15,4,1.15,2,1.65
"6625",1,146,0,0.05,2,1.85
"6626",1,81,3,2,4,1.9
"6627",1,109,3,1.3,0,0.95
"6628",1,50,0,0.45,4,0.1
"6629",1,78,1,1,0,0.25
"6630",1,183,1,0.15,3,1.1
"6631",1,42,2,0.15,2,1.3
"6632",1,116,4,0.35,4,1.65
"6633",1,191,1,0.55,1,0.85
"6634",1,8,1,1,0,0.3
"6635",1,11,2,1.95,4,1.25
"6636",1,54,4,0.1,0,0.1
"6637",1,128,4,1.2,4,1.4
"6638",1,105,0,0.7,0,0.4
"6639",1,59,3,1.8,0,0.4
"6640",1,175,0,0.65,4,1.05
"6641",1,75,1,0.75,4,1.65
"6642",1,4,4,1.3,1,0.1
"6643",1,68,0,0.35,1,0.9
"6644",1,4,0,0.15,0,0.35
"6645",1,11,3,1.9,3,1.65
"6646",1,37,3,1.85,0,0.55
"6647",1,196,0,0.8,3,1.95
"6648",1,149,0,0.45,4,1.45
"6649",1,2,4,0.85,0,0.9
"6650",1,95,4,1.95,3,1.1
"6651",1,176,0,0.85,4,0.05
"6652",1,156,4,1.55,4,0.95
"6653",1,4,4,1.35,3,1.1
"6654",1,12,0,0.3,1,0.55
"6655",1,94,3,1.45,2,0.65
"6656",1,161,3,1.3,4,0.7
"6657",1,151,1,0.9,1,0.75
"6658",1,57,4,0.15,0,0.3
"6659",1,130,0,0.05,0,0.2
"6660",1,17,1,0.05,4,1.45
"6661",1,150,1,0.95,4,0.95
"6662",1,130,2,1.25,1,0.25
"6663",1,105,3,1.25,1,0.85
"6664",1,101,2,1.35,0,0.85
"6665",1,161,1,0.35,4,1
"6666",1,166,1,0.15,4,1.45
"6667",1,60,1,0.85,4,1.35
"6668",1,160,2,0.4,0,0.35
"6669",1,81,4,1.45,1,0.25
"6670",1,163,4,1.35,2,1.35
"6671",1,5,2,1.9,4,1.75
"6672",1,31,4,1.6,3,1.4
"6673",1,79,2,1.55,0,0.35
"6674",1,143,0,1,3,1.3
"6675",1,108,0,0.65,4,1.45
"6676",1,124,2,0.55,3,2
"6677",1,141,0,0.95,4,0.15
"6678",1,90,4,1.05,2,0.95
"6679",1,103,0,0.3,2,0.25
"6680",1,160,1,0.9,1,0.85
"6681",1,7,0,0.5,3,1.4
"6682",1,61,4,0.85,0,0.05
"6683",1,86,4,1,0,0.65
"6684",1,160,3,1.35,2,1.3
"6685",1,48,2,0.75,2,1.7
"6686",1,85,1,0.85,1,0.1
"6687",1,73,2,1.8,3,1.4
"6688",1,165,1,0.2,2,0.1
"6689",1,196,1,1,1,0.75
"6690",1,70,3,1.05,3,1.85
"6691",1,127,4,1.3,0,0.15
"6692",1,25,0,0.55,3,1.9
"6693",1,142,3,1.95,4,0.3
"6694",1,27,1,0.25,3,1.3
"6695",1,77,3,1.5,0,0.85
"6696",1,60,3,2,2,0.65
"6697",1,100,4,0.75,2,0.4
"6698",1,68,1,0.55,2,1.2
"6699",1,192,0,0.1,0,0.65
"6700",1,79,3,2,1,0.05
"6701",1,172,1,0.25,4,1.3
"6702",1,181,4,0.85,2,0.05
"6703",1,61,0,0.7,4,1.7
"6704",1,144,3,1.75,1,0.05
"6705",1,98,0,0.15,3,1.7
"6706",1,87,1,0.9,1,0.1
"6707",1,175,3,1.65,2,1.25
"6708",1,36,3,1.8,4,1.9
"6709",1,84,4,1.65,0,0.15
"6710",1,34,2,0.9,1,0.65
"6711",1,163,4,0.5,0,0.65
"6712",1,26,2,0.45,0,0.8
"6713",1,129,3,1.25,0,0.5
"6714",1,135,1,0.25,1,0.75
"6715",1,119,1,1,2,0.55
"6716",1,6,1,0.3,4,0.95
"6717",1,72,1,0.65,2,0.15
"6718",1,149,0,0.6,2,0.5
"6719",1,60,1,0.8,0,0.1
"6720",1,1,0,0.6,0,0.15
"6721",1,94,4,0.15,4,1.35
"6722",1,120,4,0.65,3,1.65
"6723",1,146,1,0.1,1,1
"6724",1,98,4,0.75,0,0.8
"6725",1,54,0,0.55,2,0.75
"6726",1,109,2,1.2,4,0.1
"6727",1,173,1,0.95,3,1.15
"6728",1,97,0,0.5,1,0.5
"6729",1,138,0,0.2,3,1.6
"6730",1,179,4,0.65,1,0.45
"6731",1,179,1,0.9,4,1.85
"6732",1,199,0,0.65,2,0.65
"6733",1,130,0,0.85,3,2
"6734",1,164,1,0.65,4,0.55
"6735",1,28,0,0.3,3,1.8
"6736",1,4,2,1.4,1,0.75
"6737",1,195,4,1,0,0.7
"6738",1,72,2,1.75,2,0.15
"6739",1,126,0,0.15,0,0.8
"6740",1,196,0,0.8,1,0.1
"6741",1,179,0,0.5,4,0.7
"6742",1,40,0,0.8,4,0.85
"6743",1,106,4,1.4,2,0.6
"6744",1,72,4,0.35,2,1.95
"6745",1,61,2,0.25,4,2
"6746",1,48,4,0.9,2,1.55
"6747",1,178,3,1.8,0,0.8
"6748",1,23,3,1.85,2,1.35
"6749",1,65,1,0.9,2,0.15
"6750",1,90,1,0.3,0,0.45
"6751",1,29,4,0.9,4,0.65
"6752",1,75,1,0.95,2,1.35
"6753",1,76,2,0.95,0,0.75
"6754",1,49,0,0.9,0,0.95
"6755",1,87,1,0.5,1,0.1
"6756",1,51,4,0.9,1,0.55
"6757",1,34,0,0.85,1,0.55
"6758",1,124,0,0.85,4,1.95
"6759",1,164,1,1,2,0.65
"6760",1,107,1,0.65,2,1.3
"6761",1,89,4,1.05,0,0.25
"6762",1,60,0,0.05,4,1.9
"6763",1,79,3,1.65,3,1.05
"6764",1,152,1,0.05,3,1.4
"6765",1,7,1,0.85,2,0.6
"6766",1,125,0,0.95,0,0.85
"6767",1,136,4,1.65,2,0.35
"6768",1,197,3,1.7,2,0.15
"6769",1,31,0,0.15,4,0.15
"6770",1,69,4,0.8,1,0.2
"6771",1,166,2,0.4,2,1.45
"6772",1,190,4,1.8,4,2
"6773",1,193,2,0.45,3,1.85
"6774",1,156,4,1.4,4,1.25
"6775",1,84,0,0.55,2,0.4
"6776",1,106,3,1.35,2,0.8
"6777",1,196,0,0.8,4,1.05
"6778",1,80,0,0.55,3,2
"6779",1,11,2,1.2,2,0.55
"6780",1,42,1,0.6,0,0.5
"6781",1,36,0,0.75,0,0.25
"6782",1,18,2,1.7,2,0.9
"6783",1,127,4,0.25,1,0.55
"6784",1,110,3,1.95,1,0.75
"6785",1,28,0,1,4,0.2
"6786",1,168,0,0.05,4,0.1
"6787",1,132,3,1.85,0,0.85
"6788",1,66,3,1.5,1,0.35
"6789",1,86,4,1.55,3,1.55
"6790",1,184,1,0.9,2,0.45
"6791",1,49,4,1.9,0,0.25
"6792",1,78,3,1.45,0,0.6
"6793",1,122,4,0.55,4,0.15
"6794",1,194,4,0.6,1,0.25
"6795",1,18,0,0.35,1,0.35
"6796",1,3,2,1.15,0,0.15
"6797",1,20,4,0.75,0,0.95
"6798",1,119,3,1.15,0,0.4
"6799",1,19,0,0.85,3,1.05
"6800",1,75,1,0.7,2,0.8
"6801",1,188,0,0.8,4,0.2
"6802",1,52,2,1.7,4,0.5
"6803",1,26,1,0.15,2,1
